"","LOCALITY_NAME","POSTCODE","SA2_MAINCODE","SA2_NAME"
"6562","SANDY HILLS",2372,110021194,"Tenterfield"
"6563","SILENT GROVE",2372,110021194,"Tenterfield"
"6564","STANNUM",2371,110021194,"Tenterfield"
"6565","JUBULLUM VILLAGE",2469,110021194,"Tenterfield"
"6566","PRETTY GULLY",2469,110021194,"Tenterfield"
"6567","TABULAM",2469,110021194,"Tenterfield"
"6568","TABULAM SOUTH",2469,110021194,"Tenterfield"
"6569","TARBAN",2372,110021194,"Tenterfield"
"6570","BARNEY DOWNS",2372,110021194,"Tenterfield"
"6571","BILLYRIMBA",2372,110021194,"Tenterfield"
"6572","BLACK SWAMP",2372,110021194,"Tenterfield"
"6573","BLUFF ROCK",2372,110021194,"Tenterfield"
"6574","BRYANS GAP",2372,110021194,"Tenterfield"
"6575","BUNGULLA",2372,110021194,"Tenterfield"
"6576","HOMESTEAD",2372,110021194,"Tenterfield"
"6577","LEECHS GULLY",2372,110021194,"Tenterfield"
"6578","MOUNT MACKENZIE",2372,110021194,"Tenterfield"
"6579","MT MACKENZIE",2372,110021194,"Tenterfield"
"6580","STEINBROOK",2372,110021194,"Tenterfield"
"6581","SUNNYSIDE",2372,110021194,"Tenterfield"
"6582","TENTERFIELD",2372,110021194,"Tenterfield"
"6583","THE SCRUB",2372,110021194,"Tenterfield"
"6584","TIMBARRA",2372,110021194,"Tenterfield"
"6585","TORRINGTON",2371,110021194,"Tenterfield"
"6586","TUNGSTEN",2371,110021194,"Tenterfield"
"6587","TOOLOOM UPPER",2475,110021194,"Tenterfield"
"6588","UPPER TOOLOOM",2475,110021194,"Tenterfield"
"6589","WALLABY CREEK",2475,110021194,"Tenterfield"
"6590","BEAURY CREEK",2475,110021194,"Tenterfield"
"6591","URBENVILLE",2475,110021194,"Tenterfield"
"6592","WOODSIDE",2372,110021194,"Tenterfield"
"6593","WYLIE CREEK",2372,110021194,"Tenterfield"
"6594","BOLIVIA",2372,110021194,"Tenterfield"
"6595","CLIVE",2372,110021194,"Tenterfield"
"6596","PYES CREEK",2372,110021194,"Tenterfield"
"6597","TENT HILL",2372,110021194,"Tenterfield"
"6598","BOONOO BOONOO",2372,110021194,"Tenterfield"
"6599","BACK CREEK",2372,110021194,"Tenterfield"
"6600","DUMARESQ VALLEY",2372,110021194,"Tenterfield"
"6601","MINGOOLA",4380,110021194,"Tenterfield"
"6602","COTTONVALE",4375,110021194,"Tenterfield"
"6603","UNDERCLIFFE",4380,110021194,"Tenterfield"
"6604","ACACIA CREEK LOWER",2476,110021194,"Tenterfield"
"6605","LOWER ACACIA CREEK",2476,110021194,"Tenterfield"
"6606","ACACIA CREEK",2476,110021194,"Tenterfield"
"6607","AMOSFIELD",4380,110021194,"Tenterfield"
"6608","BOOKOOKOORARA",2372,110021194,"Tenterfield"
"6609","RUBY CREEK",4380,110021194,"Tenterfield"
"6610","WILLSONS DOWNFALL",2372,110021194,"Tenterfield"
"6611","CARROLLS CREEK",2372,110021194,"Tenterfield"
"6612","BOOROCK",2372,110021194,"Tenterfield"
"6613","BOOROOK",2372,110021194,"Tenterfield"
"6614","MAYS HILL",2490,112031551,"Terranora - North Tumblegum"
"6615","N TUMBULGUM",2490,112031551,"Terranora - North Tumblegum"
"6616","NORTH TUMBULGUM",2490,112031551,"Terranora - North Tumblegum"
"6617","TUMBULGUM NORTH",2490,112031551,"Terranora - North Tumblegum"
"6618","TERRANORA",2486,112031551,"Terranora - North Tumblegum"
"6619","TUMBULGUM",2486,112031551,"Terranora - North Tumblegum"
"6620","BUNGALORA",2486,112031551,"Terranora - North Tumblegum"
"6621","COTTAGE POINT",2084,122031432,"Terrey Hills - Duffys Forest"
"6622","COTTAGE PT",2084,122031432,"Terrey Hills - Duffys Forest"
"6623","DUFFYS FOREST",2084,122031432,"Terrey Hills - Duffys Forest"
"6624","MONA VALE",2084,122031432,"Terrey Hills - Duffys Forest"
"6625","TERREY HILLS",2084,122031432,"Terrey Hills - Duffys Forest"
"6626","AVOCA BEACH NORTH",2260,102011039,"Terrigal - North Avoca"
"6627","AVOCA NORTH",2260,102011039,"Terrigal - North Avoca"
"6628","N AVOCA",2260,102011039,"Terrigal - North Avoca"
"6629","NORTH AVOCA",2260,102011039,"Terrigal - North Avoca"
"6630","NORTH AVOCA BEACH",2260,102011039,"Terrigal - North Avoca"
"6631","TERRIGAL",2260,102011039,"Terrigal - North Avoca"
"6632","LONG JETTY",2261,102021053,"The Entrance"
"6633","MAGENTA",2261,102021053,"The Entrance"
"6634","TUGGERAH BEACH",2261,102021053,"The Entrance"
"6635","SHELLY BEACH",2261,102021053,"The Entrance"
"6636","THE ENTRANCE",2261,102021053,"The Entrance"
"6637","NORTH ENTRANCE BEACH",2261,102021053,"The Entrance"
"6638","THE ENTRANCE NORTH",2261,102021053,"The Entrance"
"6639","TOOWOON BAY",2261,102021053,"The Entrance"
"6640","BLUE BAY",2261,102021053,"The Entrance"
"6641","GLENMORE",2570,123031448,"The Oaks - Oakdale"
"6642","BELIMBLA PARK",2570,123031448,"The Oaks - Oakdale"
"6643","MOUNT HUNTER",2570,123031448,"The Oaks - Oakdale"
"6644","MT HUNTER",2570,123031448,"The Oaks - Oakdale"
"6645","NATTAI",2570,123031448,"The Oaks - Oakdale"
"6646","OAKDALE",2570,123031448,"The Oaks - Oakdale"
"6647","PICTON",2570,123031448,"The Oaks - Oakdale"
"6648","ORANGEVILLE",2570,123031448,"The Oaks - Oakdale"
"6649","THE OAKS",2570,123031448,"The Oaks - Oakdale"
"6650","THERESA PARK",2570,123031448,"The Oaks - Oakdale"
"6651","WEROMBI",2570,123031448,"The Oaks - Oakdale"
"6652","BROWNLOW HILL",2570,123031448,"The Oaks - Oakdale"
"6653","AUSTINMER",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6654","AUSTINMER BEACH",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6655","SCARBOROUGH",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6656","BULLI PASS",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6657","THIRROUL",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6658","THIRROUL BEACH",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6659","WOLLONGONG",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6660","SCARBOROUGH BEACH",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6661","WOMBARRA",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6662","WOMBARRA BEACH",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6663","CLIFTON",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6664","COALCLIFF",2508,107041148,"Thirroul - Austinmer - Coalcliff"
"6665","WOLLONGONG",2508,107041148,"Thirroul - Austinmer - Coalcliff"
"6666","COLEDALE",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6667","COLEDALE BEACH",2515,107041148,"Thirroul - Austinmer - Coalcliff"
"6668","DUCKENFIELD",2321,106021118,"Thornton - Millers Forest"
"6669","MILLERS FOREST",2324,106021118,"Thornton - Millers Forest"
"6670","BERRY PARK",2321,106021118,"Thornton - Millers Forest"
"6671","MAITLAND",2322,106021118,"Thornton - Millers Forest"
"6672","THORNTON",2322,106021118,"Thornton - Millers Forest"
"6673","CHISHOLM",2322,106021118,"Thornton - Millers Forest"
"6674","COREE",2710,109031185,"Tocumwal - Finley - Jerilderie"
"6675","FINLEY",2713,109031185,"Tocumwal - Finley - Jerilderie"
"6676","GALA VALE",2716,109031185,"Tocumwal - Finley - Jerilderie"
"6677","JERILDERIE",2716,109031185,"Tocumwal - Finley - Jerilderie"
"6678","BAROOGA",3644,109031185,"Tocumwal - Finley - Jerilderie"
"6679","LALALTY",3644,109031185,"Tocumwal - Finley - Jerilderie"
"6680","LOGIE BRAE",2713,109031185,"Tocumwal - Finley - Jerilderie"
"6681","MAIRJIMMY",2716,109031185,"Tocumwal - Finley - Jerilderie"
"6682","MARJIMMY",2716,109031185,"Tocumwal - Finley - Jerilderie"
"6683","NYORA",2646,109031185,"Tocumwal - Finley - Jerilderie"
"6684","BERRIGAN",2712,109031185,"Tocumwal - Finley - Jerilderie"
"6685","LANGUNYA",2714,109031185,"Tocumwal - Finley - Jerilderie"
"6686","TOCUMWAL",2714,109031185,"Tocumwal - Finley - Jerilderie"
"6687","BOOMANOOMANA",2712,109031185,"Tocumwal - Finley - Jerilderie"
"6688","BUNDURE",2700,109031185,"Tocumwal - Finley - Jerilderie"
"6689","COOLUMBURRA",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6690","FALLS CREEK",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6691","BAMARANG",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6692","JERRAWANGALA",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6693","BARRINGELLA",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6694","LONGREACH",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6695","PARMA",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6696","BEWONG",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6697","TOMERONG",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6698","TULLARWALLA",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6699","WANDANDIAN",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6700","WOOLLAMIA",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6701","YERRIYONG",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6702","BURRIER",2540,114011281,"Tomerong - Wandandian - Woollamia"
"6703","CONSTITUTION HILL",2145,125041493,"Toongabbie - Constitution Hill"
"6704","OLD TOONGABBIE",2146,125041493,"Toongabbie - Constitution Hill"
"6705","EAST TOONGABBIE",2146,125041493,"Toongabbie - Constitution Hill"
"6706","TOONGABBIE",2146,125041493,"Toongabbie - Constitution Hill"
"6707","TOONGABBIE EAST",2146,125041493,"Toongabbie - Constitution Hill"
"6708","AWABA",2283,111021219,"Toronto - Awaba"
"6709","FASSIFERN",2283,111021219,"Toronto - Awaba"
"6710","KILABEN BAY",2283,111021219,"Toronto - Awaba"
"6711","RYHOPE",2283,111021219,"Toronto - Awaba"
"6712","BLACKALLS",2283,111021219,"Toronto - Awaba"
"6713","BLACKALLS PARK",2283,111021219,"Toronto - Awaba"
"6714","TORONTO",2283,111021219,"Toronto - Awaba"
"6715","CAREY BAY",2283,111021219,"Toronto - Awaba"
"6716","CARY BAY",2283,111021219,"Toronto - Awaba"
"6717","COAL POINT",2283,111021219,"Toronto - Awaba"
"6718","COAL PT",2283,111021219,"Toronto - Awaba"
"6719","JENNY DIXON BEACH",2263,102021054,"Toukley - Norah Head"
"6720","LIGHTHOUSE BEACH",2263,102021054,"Toukley - Norah Head"
"6721","NORAH HEAD",2263,102021054,"Toukley - Norah Head"
"6722","PEBBLY BEACH",2263,102021054,"Toukley - Norah Head"
"6723","SOLDIERS BEACH",2263,102021054,"Toukley - Norah Head"
"6724","HARGRAVES BEACH",2263,102021054,"Toukley - Norah Head"
"6725","JEWFISH POINT",2263,102021054,"Toukley - Norah Head"
"6726","LAKES BEACH",2263,102021054,"Toukley - Norah Head"
"6727","NORAVILLE",2263,102021054,"Toukley - Norah Head"
"6728","TOUKLEY",2263,102021054,"Toukley - Norah Head"
"6729","WALLARAH POINT",2263,102021054,"Toukley - Norah Head"
"6730","CANTON BEACH",2263,102021054,"Toukley - Norah Head"
"6731","KANGY ANGY",2258,102021055,"Tuggerah - Kangy Angy"
"6732","MARDI",2259,102021055,"Tuggerah - Kangy Angy"
"6733","TACOMA SOUTH",2259,102021055,"Tuggerah - Kangy Angy"
"6734","TUGGERAH",2259,102021055,"Tuggerah - Kangy Angy"
"6735","COURABYRA",2653,113021260,"Tumbarumba"
"6736","GEEHI",2642,113021260,"Tumbarumba"
"6737","GLENROY",2653,113021260,"Tumbarumba"
"6738","GREG GREG",2642,113021260,"Tumbarumba"
"6739","INDI",2642,113021260,"Tumbarumba"
"6740","JAGUMBA",2642,113021260,"Tumbarumba"
"6741","JAGUNGAL WILDERNESS",2642,113021260,"Tumbarumba"
"6742","JINGELLIC",2642,113021260,"Tumbarumba"
"6743","KHANCOBAN",2642,113021260,"Tumbarumba"
"6744","KOSCIUSZKO",2627,113021260,"Tumbarumba"
"6745","LAUREL HILL",2649,113021260,"Tumbarumba"
"6746","MANNUS",2653,113021260,"Tumbarumba"
"6747","MARAGLE",2653,113021260,"Tumbarumba"
"6748","MUNDEROO",2653,113021260,"Tumbarumba"
"6749","MURRAY GORGE",2642,113021260,"Tumbarumba"
"6750","NURENMERENMONG",2649,113021260,"Tumbarumba"
"6751","OURNIE",2640,113021260,"Tumbarumba"
"6752","PADDYS RIVER",2653,113021260,"Tumbarumba"
"6753","PILOT WILDERNESS",2627,113021260,"Tumbarumba"
"6754","ROSEWOOD",2652,113021260,"Tumbarumba"
"6755","TARADALE",2653,113021260,"Tumbarumba"
"6756","TOOMA",2642,113021260,"Tumbarumba"
"6757","TUMBARUMBA",2653,113021260,"Tumbarumba"
"6758","TUMBBAMURRA",2653,113021260,"Tumbarumba"
"6759","WELAREGANG",2642,113021260,"Tumbarumba"
"6760","WESTDALE",2653,113021260,"Tumbarumba"
"6761","WILLIGOBUNG",2653,113021260,"Tumbarumba"
"6762","BRINGENBRONG",3707,113021260,"Tumbarumba"
"6763","BURRA",2653,113021260,"Tumbarumba"
"6764","TUMUT",2720,113021261,"Tumut"
"6765","COOLEMAN",2611,113021262,"Tumut Region"
"6766","COOLEYS CREEK",2729,113021262,"Tumut Region"
"6767","COURAGAGO",2720,113021262,"Tumut Region"
"6768","COURAJAGO",2720,113021262,"Tumut Region"
"6769","DARLOW",2729,113021262,"Tumut Region"
"6770","ELLERSLIE",2729,113021262,"Tumut Region"
"6771","GADARA",2720,113021262,"Tumut Region"
"6772","GILMORE",2720,113021262,"Tumut Region"
"6773","BANGADANG",2729,113021262,"Tumut Region"
"6774","GOCUP",2720,113021262,"Tumut Region"
"6775","GOOBARRAGANDRA",2720,113021262,"Tumut Region"
"6776","GOOBRAGANDRA",2720,113021262,"Tumut Region"
"6777","GRAHAMSTOWN",2729,113021262,"Tumut Region"
"6778","GREEN HILLS",2730,113021262,"Tumut Region"
"6779","ADELONG",2729,113021262,"Tumut Region"
"6780","BLACK CREEK (ADELONG)",2729,113021262,"Tumut Region"
"6781","JONES BRIDGE",2720,113021262,"Tumut Region"
"6782","KILLIMICAT",2720,113021262,"Tumut Region"
"6783","KUNAMA",2730,113021262,"Tumut Region"
"6784","LACMALAC",2720,113021262,"Tumut Region"
"6785","BATLOW",2730,113021262,"Tumut Region"
"6786","LITTLE RIVER",2720,113021262,"Tumut Region"
"6787","LONG PLAIN",2629,113021262,"Tumut Region"
"6788","BAGO LOWER",2730,113021262,"Tumut Region"
"6789","LOWER BAGO",2730,113021262,"Tumut Region"
"6790","MIDWAY",2720,113021262,"Tumut Region"
"6791","MINJARY",2720,113021262,"Tumut Region"
"6792","MOUNT HOREB",2729,113021262,"Tumut Region"
"6793","MT HOREB",2729,113021262,"Tumut Region"
"6794","MUNDONGO",2720,113021262,"Tumut Region"
"6795","PINBEYAN",2720,113021262,"Tumut Region"
"6796","RED HILL",2720,113021262,"Tumut Region"
"6797","SANDY GULLY",2729,113021262,"Tumut Region"
"6798","SHARPS CREEK",2729,113021262,"Tumut Region"
"6799","BIMBERI",2611,113021262,"Tumut Region"
"6800","TALBINGO",2720,113021262,"Tumut Region"
"6801","BLACK CREEK",2729,113021262,"Tumut Region"
"6802","TUMORRAMA",2720,113021262,"Tumut Region"
"6803","TUMUT PLAINS",2720,113021262,"Tumut Region"
"6804","BLOWERING",2720,113021262,"Tumut Region"
"6805","BLOWERING DAM",2720,113021262,"Tumut Region"
"6806","WEREBOLDERA",2720,113021262,"Tumut Region"
"6807","WERMATONG",2720,113021262,"Tumut Region"
"6808","WESTWOOD",2729,113021262,"Tumut Region"
"6809","WINDOWIE",2720,113021262,"Tumut Region"
"6810","THE GROVE",2729,113021262,"Tumut Region"
"6811","WONDALGA",2729,113021262,"Tumut Region"
"6812","WYANGLE",2720,113021262,"Tumut Region"
"6813","BOGONG PEAKS WILDERNESS",2720,113021262,"Tumut Region"
"6814","YARRANGOBILLY",2720,113021262,"Tumut Region"
"6815","YARRANGOBILLY CAVES",2720,113021262,"Tumut Region"
"6816","YAVEN CREEK",2729,113021262,"Tumut Region"
"6817","BOMBOWLEE",2720,113021262,"Tumut Region"
"6818","BOMBOWLEE CREEK",2720,113021262,"Tumut Region"
"6819","BRINDABELLA",2611,113021262,"Tumut Region"
"6820","BRUNGLE",2722,113021262,"Tumut Region"
"6821","BRUNGLE MISSION",2722,113021262,"Tumut Region"
"6822","BRUNGLE CREEK",2722,113021262,"Tumut Region"
"6823","BUDDONG",2720,113021262,"Tumut Region"
"6824","CABRAMURRA",2629,113021262,"Tumut Region"
"6825","ARGALONG",2720,113021262,"Tumut Region"
"6826","CALAFAT",2729,113021262,"Tumut Region"
"6827","CALIFAT",2729,113021262,"Tumut Region"
"6828","TUNCURRY",2428,108011154,"Tuncurry"
"6829","N TURRAMURRA",2074,121031411,"Turramurra"
"6830","NORTH TURRAMURRA",2074,121031411,"Turramurra"
"6831","TURRAMURRA NORTH",2074,121031411,"Turramurra"
"6832","S TURRAMURRA",2074,121031411,"Turramurra"
"6833","SOUTH TURRAMURRA",2074,121031411,"Turramurra"
"6834","TURRAMURRA SOUTH",2074,121031411,"Turramurra"
"6835","THORNLEIGH",2074,121031411,"Turramurra"
"6836","TURRAMURRA",2074,121031411,"Turramurra"
"6837","DUROBY",2486,112031254,"Tweed Heads"
"6838","GLENGARRIE",2486,112031254,"Tweed Heads"
"6839","PIGGABEEN",2486,112031254,"Tweed Heads"
"6840","TWEED HEADS WEST",2486,112031254,"Tweed Heads"
"6841","BILAMBIL",2486,112031254,"Tweed Heads"
"6842","BILAMBIL HEIGHTS",2486,112031254,"Tweed Heads"
"6843","TOMEWIN",2484,112031254,"Tweed Heads"
"6844","DURANBAH BEACH",2485,112031254,"Tweed Heads"
"6845","FLAGSTAFF BEACH",2485,112031254,"Tweed Heads"
"6846","TWEED HEADS",2485,112031254,"Tweed Heads"
"6847","PIGGABEEN",2485,112031254,"Tweed Heads"
"6848","TWEED HEADS WEST",2485,112031254,"Tweed Heads"
"6849","WEST TWEED HEADS",2485,112031254,"Tweed Heads"
"6850","DUROBY UPPER",2486,112031254,"Tweed Heads"
"6851","UPPER DUROBY",2486,112031254,"Tweed Heads"
"6852","BILAMBIL",2484,112031254,"Tweed Heads"
"6853","URLIUP",2484,112031254,"Tweed Heads"
"6854","CAROOL",2486,112031254,"Tweed Heads"
"6855","COBAKI",2486,112031254,"Tweed Heads"
"6856","COBAKI LAKES",2486,112031254,"Tweed Heads"
"6857","TWEED HEADS SOUTH",2486,112031552,"Tweed Heads South"
"6858","DOLPHIN POINT",2539,114011282,"Ulladulla"
"6859","DOLPHIN PT",2539,114011282,"Ulladulla"
"6860","KINGS POINT",2539,114011282,"Ulladulla"
"6861","KINGS PT",2539,114011282,"Ulladulla"
"6862","CONJOLA",2538,114011282,"Ulladulla"
"6863","MILTON",2538,114011282,"Ulladulla"
"6864","MOLETON",2538,114011282,"Ulladulla"
"6865","COLLERS BEACH",2539,114011282,"Ulladulla"
"6866","MOLLYMOOK",2539,114011282,"Ulladulla"
"6867","MOLLYMOOK BEACH",2539,114011282,"Ulladulla"
"6868","NARRAWALLEE",2539,114011282,"Ulladulla"
"6869","NARRAWALLEE BEACH",2539,114011282,"Ulladulla"
"6870","RACECOURSE BEACH",2539,114011282,"Ulladulla"
"6871","ULLADULLA",2539,114011282,"Ulladulla"
"6872","BURRILL BEACH",2539,114011282,"Ulladulla"
"6873","BURRILL LAKE",2539,114011282,"Ulladulla"
"6874","CONJOLA",2539,114011283,"Ulladulla Region"
"6875","CONJOLA WEST",2539,114011283,"Ulladulla Region"
"6876","CONJOLA PARK",2539,114011283,"Ulladulla Region"
"6877","CROOBYAR",2539,114011283,"Ulladulla Region"
"6878","CUNJURONG BEACH",2539,114011283,"Ulladulla Region"
"6879","CUNJURONG POINT",2539,114011283,"Ulladulla Region"
"6880","CUNJURONG PT",2539,114011283,"Ulladulla Region"
"6881","FISHERMANS PARADISE",2539,114011283,"Ulladulla Region"
"6882","KIOLOA",2539,114011283,"Ulladulla Region"
"6883","KIOLOA BEACH",2539,114011283,"Ulladulla Region"
"6884","MERRY BEACH",2539,114011283,"Ulladulla Region"
"6885","BUCKLEYS BEACH",2539,114011283,"Ulladulla Region"
"6886","CONJOLA BEACH",2539,114011283,"Ulladulla Region"
"6887","LAKE CONJOLA",2539,114011283,"Ulladulla Region"
"6888","LAKE TABOURIE",2539,114011283,"Ulladulla Region"
"6889","TABOURIE LAKE",2539,114011283,"Ulladulla Region"
"6890","WAIRO BEACH",2539,114011283,"Ulladulla Region"
"6891","BAWLEY BEACH",2539,114011283,"Ulladulla Region"
"6892","BAWLEY POINT",2539,114011283,"Ulladulla Region"
"6893","BAWLEY PT",2539,114011283,"Ulladulla Region"
"6894","CORMORANT BEACH",2539,114011283,"Ulladulla Region"
"6895","GANNET BEACH",2539,114011283,"Ulladulla Region"
"6896","MURRAMARANG BEACH",2539,114011283,"Ulladulla Region"
"6897","NORTH BEACH",2539,114011283,"Ulladulla Region"
"6898","LITTLE FOREST",2538,114011283,"Ulladulla Region"
"6899","CUNJURONG",2539,114011283,"Ulladulla Region"
"6900","MANYANA",2539,114011283,"Ulladulla Region"
"6901","MANYANA BEACH",2539,114011283,"Ulladulla Region"
"6902","MOGOOD",2538,114011283,"Ulladulla Region"
"6903","SHALLOW CROSSING",2538,114011283,"Ulladulla Region"
"6904","MONDAYONG",2540,114011283,"Ulladulla Region"
"6905","MONUMENT BEACH",2540,114011283,"Ulladulla Region"
"6906","MORTON",2538,114011283,"Ulladulla Region"
"6907","MOUNT KINGIMAN",2539,114011283,"Ulladulla Region"
"6908","MT KINGIMAN",2539,114011283,"Ulladulla Region"
"6909","BENDALONG",2539,114011283,"Ulladulla Region"
"6910","BOAT HARBOUR BEACH",2539,114011283,"Ulladulla Region"
"6911","FLAT ROCK BEACH",2539,114011283,"Ulladulla Region"
"6912","WASHERWOMANS BEACH",2539,114011283,"Ulladulla Region"
"6913","BERRINGER",2539,114011283,"Ulladulla Region"
"6914","BERRINGER LAKE",2539,114011283,"Ulladulla Region"
"6915","TERMEIL",2539,114011283,"Ulladulla Region"
"6916","WOODBURN",2538,114011283,"Ulladulla Region"
"6917","BURRILL LAKE",2538,114011283,"Ulladulla Region"
"6918","WOODSTOCK",2538,114011283,"Ulladulla Region"
"6919","YATTE YATTAH",2539,114011283,"Ulladulla Region"
"6920","YATTEYATTAH",2539,114011283,"Ulladulla Region"
"6921","BROOMAN",2538,114011283,"Ulladulla Region"
"6922","ETTALONG",2257,102011040,"Umina - Booker Bay - Patonga"
"6923","ETTALONG BEACH",2257,102011040,"Umina - Booker Bay - Patonga"
"6924","BROKEN BAY",2256,102011040,"Umina - Booker Bay - Patonga"
"6925","CROPPY BEACH",2256,102011040,"Umina - Booker Bay - Patonga"
"6926","LITTLE PATONGA BEACH",2256,102011040,"Umina - Booker Bay - Patonga"
"6927","PATONGA",2256,102011040,"Umina - Booker Bay - Patonga"
"6928","PATONGA BEACH",2256,102011040,"Umina - Booker Bay - Patonga"
"6929","PATONGA CREEK",2256,102011040,"Umina - Booker Bay - Patonga"
